,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,availability_30,availability_90,number_of_reviews,latitude,longitude,property_type,room_type,neighbourhood_cleansed,minimum_nights,maximum_nights
2023,1.0,0.0,1.0,Real Bed,133.0,45.0,1,26,74,42.35187963304116,-71.06418052773833,Apartment,Entire home/apt,Downtown,1,1125
2024,1.0,1.0,1.0,Real Bed,120.0,50.0,0,0,0,42.35197725363815,-71.06272740805203,Apartment,Entire home/apt,Downtown,1,1125
2025,2.0,2.0,2.0,Real Bed,329.0,150.0,29,89,4,42.35318623004773,-71.0625964807123,Apartment,Entire home/apt,Downtown,30,365
2026,1.0,2.0,2.0,Real Bed,349.0,200.0,29,89,21,42.352179362768965,-71.06316023638313,Apartment,Entire home/apt,Downtown,3,365
2027,1.0,1.0,2.0,Real Bed,209.0,95.0,9,69,1,42.35547818306105,-71.05808820238184,Apartment,Entire home/apt,Downtown,3,1125
2028,1.5,0.0,1.0,Real Bed,200.0,35.0,0,0,1,42.36402595184928,-71.05949255382585,Apartment,Entire home/apt,Downtown,1,1125
2029,2.0,2.0,2.0,Real Bed,329.0,200.0,29,89,6,42.35278071524928,-71.06332535885315,Apartment,Entire home/apt,Downtown,5,365
2030,1.0,2.0,2.0,Real Bed,375.0,69.0,4,64,1,42.35151770894613,-71.06313824382536,Apartment,Entire home/apt,Downtown,3,1125
2031,1.5,2.0,2.0,Real Bed,350.0,120.0,0,0,5,42.35057185007228,-71.06422773039341,Apartment,Entire home/apt,Downtown,1,1125
2032,1.0,1.0,2.0,Real Bed,70.0,15.0,30,90,4,42.3597067478668,-71.05528418371384,Apartment,Private room,Downtown,1,1125
2033,1.0,1.0,1.0,Real Bed,10.0,68.0,0,0,0,42.36042354087556,-71.06149583885444,Apartment,Private room,Downtown,1,1125
2034,1.0,1.0,1.0,Real Bed,250.0,68.0,25,85,58,42.35030998335048,-71.06534209046265,Apartment,Entire home/apt,Downtown,1,1125
2035,2.0,2.0,2.0,Real Bed,329.0,200.0,0,34,2,42.36427675343777,-71.0592995488237,Apartment,Entire home/apt,Downtown,4,365
2036,2.0,2.0,2.0,Real Bed,119.0,119.0,30,90,0,42.36574063671428,-71.05984695855581,Apartment,Entire home/apt,Downtown,2,1125
2037,1.0,1.0,1.0,Real Bed,202.0,30.0,29,89,0,42.35239351739327,-71.06511221070407,Apartment,Entire home/apt,Downtown,2,1125
2038,1.0,0.0,2.0,Real Bed,158.0,40.0,4,48,10,42.350563870332486,-71.06565364219792,Apartment,Entire home/apt,Downtown,2,1125
2039,1.0,0.0,1.0,Real Bed,150.0,45.0,0,30,67,42.3503315029418,-71.06500312079989,Apartment,Entire home/apt,Downtown,1,1125
2040,2.0,2.0,2.0,Real Bed,279.0,95.0,9,49,5,42.3524017689002,-71.06346104645667,Loft,Entire home/apt,Downtown,3,1125
2041,3.0,3.0,3.0,Real Bed,500.0,160.0,0,13,6,42.35364833681216,-71.06173783805114,Loft,Entire home/apt,Downtown,1,600
2042,1.0,1.0,1.0,Real Bed,269.0,150.0,29,89,0,42.35300316607308,-71.06361936390222,Apartment,Entire home/apt,Downtown,7,365
2043,1.0,1.0,1.0,Real Bed,152.0,35.0,0,29,76,42.35257068706528,-71.06360430716282,Apartment,Entire home/apt,Downtown,1,1125
2044,1.0,2.0,3.0,Real Bed,295.0,100.0,5,35,43,42.35483189288013,-71.06179050256776,Apartment,Entire home/apt,Downtown,2,1125
2045,1.0,1.0,1.0,Real Bed,128.0,35.0,2,24,52,42.35177641899959,-71.06368056789918,Apartment,Entire home/apt,Downtown,1,1125
2046,1.0,0.0,1.0,Real Bed,220.0,60.0,3,38,8,42.35175907694844,-71.06320945486446,Apartment,Entire home/apt,Downtown,2,1125
2047,1.0,3.0,3.0,Real Bed,334.0,120.0,1,33,135,42.354392975346144,-71.06009357094518,Apartment,Entire home/apt,Downtown,1,31
2048,1.0,2.0,2.0,Real Bed,290.0,60.0,3,30,30,42.355370575567655,-71.06223046536628,Apartment,Entire home/apt,Downtown,1,1125
2049,1.0,1.0,2.0,Real Bed,139.0,95.0,1,1,14,42.35844290828002,-71.06274136231362,Condominium,Entire home/apt,Downtown,3,1125
2050,1.0,1.0,1.0,Real Bed,220.0,68.0,20,80,0,42.36451713943761,-71.06356100211109,Apartment,Entire home/apt,Downtown,10,1125
2051,0.0,0.0,3.0,Real Bed,60.0,57.0,4,64,0,42.36388346412893,-71.05800765337507,Camper/RV,Entire home/apt,Downtown,1,1125
2052,1.0,1.0,1.0,Real Bed,239.0,49.0,0,25,85,42.357306808662585,-71.06178635429775,Apartment,Entire home/apt,Downtown,1,1125
2053,1.0,0.0,1.0,Real Bed,150.0,40.0,1,42,54,42.35122665932927,-71.06408080672718,Apartment,Entire home/apt,Downtown,1,1125
2054,1.0,2.0,2.0,Real Bed,290.0,68.0,0,0,4,42.35113990407879,-71.06316650323784,Apartment,Entire home/apt,Downtown,1,1125
2055,2.0,2.0,3.0,Real Bed,153.0,136.0,26,86,7,42.36436488962655,-71.06348724765368,Apartment,Entire home/apt,Downtown,2,1125
2056,1.0,1.0,1.0,Real Bed,250.0,68.0,0,0,0,42.35864735308525,-71.05438976467491,Apartment,Private room,Downtown,1,1125
2057,1.0,1.0,1.0,Real Bed,295.0,68.0,0,0,0,42.35949187762301,-71.05250993955843,Apartment,Private room,Downtown,1,1125
2058,1.0,1.0,2.0,Real Bed,204.0,45.0,9,59,0,42.35889439429778,-71.0615700591196,Apartment,Entire home/apt,Downtown,1,1125
2059,1.0,1.0,1.0,Real Bed,345.0,68.0,27,34,8,42.362039331106686,-71.0498530527899,Boat,Private room,Downtown,1,2
2060,2.0,3.0,4.0,Real Bed,181.0,136.0,24,75,17,42.3620499578613,-71.06340406808059,Apartment,Entire home/apt,Downtown,2,1125
2061,1.0,1.0,1.0,Real Bed,190.0,68.0,0,0,0,42.35544359107686,-71.05798502172163,Aprtament,Entire home/apt,Downtown,2,3
2062,1.0,1.0,1.0,Real Bed,150.0,250.0,0,0,21,42.35840348816456,-71.06185033441072,Apartment,Entire home/apt,Downtown,6,365
2063,1.0,1.0,1.0,Real Bed,100.0,68.0,0,0,0,42.35858382193583,-71.05269740046626,Villa,Private room,Downtown,1,7
2064,1.5,1.0,2.0,Real Bed,80.0,10.0,15,54,5,42.35077427847086,-71.06409216289238,Apartment,Private room,Downtown,1,1125
2065,1.0,1.0,1.0,Real Bed,139.0,10.0,11,65,2,42.35078494146691,-71.05601805181777,Loft,Private room,Downtown,1,1125
2066,1.0,1.0,1.0,Real Bed,275.0,68.0,0,32,4,42.35994470638439,-71.06206011966226,Apartment,Entire home/apt,Downtown,5,180
2067,1.0,1.0,1.0,Real Bed,135.0,10.0,0,0,18,42.36534119834248,-71.06101106410635,Apartment,Entire home/apt,Downtown,1,1125
2068,1.0,1.0,2.0,Real Bed,250.0,68.0,0,0,0,42.35806070211856,-71.05266926285083,Condominium,Private room,Downtown,4,4
2069,1.0,1.0,1.0,Real Bed,250.0,68.0,0,34,0,42.35931918425464,-71.05319415858384,Other,Entire home/apt,Downtown,3,7
2070,2.0,2.0,2.0,Real Bed,199.0,100.0,25,85,3,42.35211358924659,-71.06347463616112,Apartment,Entire home/apt,Downtown,2,1125
2071,1.0,1.0,1.0,Real Bed,300.0,50.0,28,88,14,42.35108655849663,-71.06527093337121,Apartment,Entire home/apt,Downtown,3,1125
2072,1.0,1.0,1.0,Real Bed,249.0,100.0,2,31,26,42.35839047029281,-71.06209849436034,Apartment,Entire home/apt,Downtown,3,1125
2073,2.0,3.0,4.0,Real Bed,167.0,136.0,25,85,5,42.36249469393948,-71.06271024806108,Apartment,Entire home/apt,Downtown,2,1125
2074,1.0,1.0,1.0,Real Bed,400.0,75.0,28,88,1,42.35771005571988,-71.05672200011956,Apartment,Entire home/apt,Downtown,1,1125
2075,1.0,1.0,2.0,Real Bed,400.0,68.0,0,0,0,42.357935801896,-71.05221256305288,Villa,Private room,Downtown,3,1125
2076,1.0,2.0,3.0,Real Bed,285.0,100.0,5,29,10,42.35561390723503,-71.06282257669693,Apartment,Entire home/apt,Downtown,2,1125
2077,1.0,2.0,2.0,Real Bed,250.0,68.0,0,0,11,42.36431611458808,-71.06107518741497,Apartment,Entire home/apt,Downtown,2,1125
2078,1.0,1.0,1.0,Real Bed,175.0,150.0,0,0,5,42.35711748262145,-71.06179965761459,Condominium,Entire home/apt,Downtown,7,30
2079,1.0,1.0,1.0,Real Bed,110.0,68.0,30,90,9,42.36681640081029,-71.06458524897171,Apartment,Private room,Downtown,3,60
2080,1.0,1.0,1.0,Real Bed,179.0,95.0,11,54,12,42.35162293153461,-71.06685883272657,Apartment,Entire home/apt,Downtown,3,1125
2081,2.0,2.0,2.0,Real Bed,400.0,120.0,7,44,34,42.34968123878315,-71.05680924511469,Loft,Entire home/apt,Downtown,2,1125
2082,1.0,1.0,1.0,Real Bed,289.0,68.0,10,66,41,42.35448103639743,-71.06130784748179,Apartment,Entire home/apt,Downtown,4,1125
2083,1.0,1.0,2.0,Airbed,103.0,68.0,0,0,12,42.36669453190779,-71.06633635403648,Apartment,Shared room,Downtown,2,1125
2084,1.0,0.0,2.0,Real Bed,107.0,50.0,2,5,78,42.36109379373899,-71.06244079490797,Apartment,Entire home/apt,Downtown,2,1125
2085,1.0,1.0,2.0,Real Bed,400.0,68.0,0,0,1,42.35877952468008,-71.05239624154014,Other,Private room,Downtown,4,7
2086,1.0,1.0,1.0,Real Bed,175.0,20.0,0,0,0,42.35133653411735,-71.06556203490102,Apartment,Entire home/apt,Downtown,3,1125
2087,1.0,2.0,4.0,Real Bed,265.0,60.0,0,0,38,42.3551004574346,-71.06147150509614,Apartment,Entire home/apt,Downtown,1,1125
2088,1.0,0.0,1.0,Real Bed,220.0,60.0,6,41,12,42.35267903104372,-71.06409034052461,Apartment,Entire home/apt,Downtown,2,1125
2089,1.0,1.0,1.0,Real Bed,199.0,125.0,5,48,9,42.36277278173111,-71.05939337473565,Apartment,Entire home/apt,Downtown,3,1125
2090,1.0,0.0,1.0,Real Bed,220.0,40.0,5,51,81,42.35524342177149,-71.0612055232988,Apartment,Entire home/apt,Downtown,1,30
2091,1.0,0.0,1.0,Real Bed,160.0,225.0,1,49,6,42.35952515100028,-71.0624898485231,Apartment,Entire home/apt,Downtown,7,1125
2092,1.0,1.0,2.0,Real Bed,230.0,25.0,0,36,6,42.358519252653686,-71.06281729945019,Apartment,Entire home/apt,Downtown,5,1125
2093,1.0,1.0,1.0,Real Bed,209.0,150.0,18,78,0,42.35102338783037,-71.06379302586521,Apartment,Entire home/apt,Downtown,5,1125
2094,1.0,2.0,2.0,Real Bed,285.0,100.0,5,36,37,42.35634575348034,-71.06137947649627,Apartment,Entire home/apt,Downtown,2,1125
2095,1.0,1.0,2.0,Real Bed,265.0,60.0,0,0,101,42.3554242369874,-71.05775942284679,Apartment,Entire home/apt,Downtown,1,1125
2096,1.0,1.0,2.0,Real Bed,185.0,50.0,0,39,14,42.35326565616391,-71.06095515727358,Apartment,Entire home/apt,Downtown,1,1125
2097,1.0,1.0,1.0,Real Bed,225.0,68.0,0,0,2,42.366233081540976,-71.05904009105518,Apartment,Entire home/apt,Downtown,1,1125
2098,1.0,1.0,1.0,Real Bed,249.0,150.0,29,89,0,42.36256483589406,-71.0636978263333,Apartment,Entire home/apt,Downtown,4,365
2099,1.0,1.0,1.0,Real Bed,169.0,100.0,26,86,0,42.35214194103269,-71.06351949861497,Apartment,Entire home/apt,Downtown,3,1125
2100,1.0,1.0,1.0,Real Bed,325.0,30.0,0,0,0,42.3575810722803,-71.06158526737697,Apartment,Entire home/apt,Downtown,1,1125
2101,1.0,1.0,1.0,Real Bed,250.0,68.0,0,0,0,42.35580917685614,-71.06128850091854,Apartment,Private room,Downtown,1,1125
2102,1.0,0.0,2.0,Real Bed,206.0,35.0,19,79,15,42.35235688712226,-71.06534161486913,Apartment,Entire home/apt,Downtown,2,1125
2103,1.0,1.0,2.0,Real Bed,189.0,95.0,6,52,4,42.35524819719099,-71.057728990236,Apartment,Entire home/apt,Downtown,3,1125
2104,1.0,1.0,1.0,Real Bed,400.0,68.0,0,0,0,42.3561670844342,-71.06108436778177,Apartment,Private room,Downtown,1,1125
2105,1.5,2.0,2.0,Real Bed,299.0,68.0,0,0,0,42.36571169298574,-71.06023043086395,Apartment,Entire home/apt,Downtown,1,1125
2106,1.0,1.0,1.0,Real Bed,150.0,68.0,21,77,3,42.35044567906831,-71.06491853318136,Apartment,Shared room,Downtown,1,1125
2107,1.0,1.0,2.0,Real Bed,209.0,95.0,0,0,0,42.350277053667625,-71.06521008189175,Apartment,Entire home/apt,Downtown,3,1125
2108,2.0,2.0,2.0,Real Bed,199.0,100.0,29,89,2,42.35126102439081,-71.0636254169093,Apartment,Entire home/apt,Downtown,3,1125
2109,1.0,1.0,1.0,Real Bed,154.0,250.0,0,0,18,42.35849698264322,-71.06201144020237,Apartment,Entire home/apt,Downtown,30,365
2110,1.0,1.0,2.0,Real Bed,70.0,15.0,28,85,5,42.35795945476904,-71.05808346476711,Bed & Breakfast,Private room,Downtown,1,1125
2111,1.0,2.0,2.0,Real Bed,199.0,68.0,0,0,0,42.35071565807057,-71.0642900899851,Apartment,Entire home/apt,Downtown,10,30
2112,2.0,2.0,3.0,Real Bed,425.0,68.0,17,74,0,42.35875558694329,-71.05478978236083,Apartment,Entire home/apt,Downtown,1,1125
2113,1.0,1.0,1.0,Pull-out Sofa,99.0,68.0,18,78,0,42.350594032018186,-71.06534688915714,Apartment,Shared room,Downtown,1,1125
2114,1.0,1.0,1.0,Real Bed,169.0,100.0,29,89,1,42.35107229312267,-71.06305596090543,Apartment,Entire home/apt,Downtown,3,1125
2115,1.0,1.0,2.0,Real Bed,399.0,68.0,0,7,0,42.35797600459186,-71.05307288174228,Other,Entire home/apt,Downtown,7,7
2116,1.0,1.0,1.0,Real Bed,400.0,80.0,0,0,0,42.35264997462747,-71.06317955731629,Apartment,Entire home/apt,Downtown,3,10
2117,2.0,2.0,2.0,Real Bed,199.0,100.0,26,86,1,42.351569313485314,-71.06288547360207,Apartment,Entire home/apt,Downtown,2,1125
2118,2.0,2.0,2.0,Real Bed,199.0,100.0,29,89,0,42.35150940254155,-71.06333625679352,Apartment,Entire home/apt,Downtown,3,1125
2119,1.0,1.0,1.0,Real Bed,80.0,68.0,10,62,1,42.35158287420612,-71.06534601202634,Apartment,Private room,Downtown,1,1125
2120,1.0,0.0,1.0,Real Bed,150.0,125.0,10,56,20,42.35984896639969,-71.05779410822251,Apartment,Entire home/apt,Downtown,3,1125
2121,2.0,2.0,3.0,Real Bed,235.0,135.0,4,40,34,42.36019424688229,-71.05588182276712,Apartment,Entire home/apt,Downtown,3,1125
2122,1.5,1.0,1.0,Real Bed,175.0,125.0,8,61,13,42.36135706276269,-71.05567311398514,Apartment,Entire home/apt,Downtown,3,365
2123,1.0,1.0,1.0,Real Bed,550.0,60.0,0,0,0,42.35154642695429,-71.0681580163002,Condominium,Entire home/apt,Downtown,2,1125
2124,1.0,1.0,2.0,Real Bed,250.0,68.0,30,90,38,42.35929058460621,-71.06086325369459,Apartment,Entire home/apt,Downtown,10,600
2125,1.0,1.0,2.0,Real Bed,229.0,68.0,8,36,14,42.36408748617406,-71.05942866658202,Apartment,Entire home/apt,Downtown,3,60
2126,2.0,2.0,2.0,Real Bed,275.0,68.0,0,0,0,42.35095492326392,-71.069194422319,Apartment,Entire home/apt,Downtown,1,1125
2127,1.0,2.0,2.0,Real Bed,325.0,80.0,7,39,105,42.35623878041575,-71.06042658684564,Apartment,Entire home/apt,Downtown,1,1125
2128,1.0,1.0,1.0,Real Bed,135.0,68.0,0,0,3,42.3592631619682,-71.05291766335333,Apartment,Private room,Downtown,1,1125
2129,1.0,1.0,2.0,Real Bed,125.0,30.0,3,18,15,42.35515467371552,-71.06143071858067,Apartment,Private room,Downtown,1,7
2130,1.0,0.0,1.0,Real Bed,175.0,200.0,8,44,5,42.35889162856031,-71.06166258935436,Condominium,Entire home/apt,Downtown,5,14
2131,1.0,1.0,1.0,Real Bed,390.0,75.0,0,0,0,42.3648319713377,-71.0639087327483,Apartment,Private room,Downtown,1,1125
2132,1.0,0.0,2.0,Real Bed,160.0,60.0,4,4,1,42.34933742803183,-71.0566868110075,Apartment,Entire home/apt,Downtown,3,1125
2133,1.0,1.0,1.0,Real Bed,184.0,68.0,0,33,29,42.352840770749374,-71.06260645631284,Apartment,Entire home/apt,Downtown,2,1125
2134,1.0,0.0,1.0,Real Bed,240.0,60.0,2,9,1,42.36443313550078,-71.06039046179252,Apartment,Entire home/apt,Downtown,2,1125
2135,1.0,1.0,1.0,Real Bed,269.0,200.0,29,89,5,42.35210306886879,-71.06318368946836,Apartment,Entire home/apt,Downtown,3,365
2136,1.0,1.0,1.0,Real Bed,225.0,45.0,1,13,28,42.35485703741317,-71.06122845414615,Loft,Entire home/apt,Downtown,2,1125
2137,1.0,2.0,2.0,Real Bed,310.0,80.0,9,28,87,42.35715190031668,-71.05953739408531,Apartment,Entire home/apt,Downtown,1,1125
2138,1.0,1.0,1.0,Real Bed,285.0,68.0,0,0,20,42.356184107267886,-71.06195985381298,Apartment,Entire home/apt,Downtown,2,7
2139,2.0,2.0,2.0,Real Bed,299.0,200.0,29,89,4,42.36417484490023,-71.06320412284416,Apartment,Entire home/apt,Downtown,5,730
2140,1.0,1.0,1.0,Real Bed,289.0,68.0,10,70,25,42.35630612674598,-71.06134033605234,Apartment,Entire home/apt,Downtown,4,1125
2141,1.0,1.0,2.0,Real Bed,190.0,68.0,0,0,1,42.35204722237334,-71.06413405225246,Apartment,Private room,Downtown,1,1125
2142,2.0,1.0,1.0,Real Bed,115.0,50.0,5,50,43,42.3514930695486,-71.06518757068073,Bed & Breakfast,Private room,Downtown,2,1125
2143,1.0,0.0,1.0,Real Bed,225.0,68.0,0,0,0,42.35270680630698,-71.06338443326804,Apartment,Entire home/apt,Downtown,1,1125
2144,1.0,1.0,2.0,Real Bed,200.0,40.0,0,0,4,42.352907535150806,-71.06339267625212,Apartment,Entire home/apt,Downtown,2,3
2145,1.0,1.0,1.0,Real Bed,175.0,150.0,0,0,6,42.35738232639453,-71.06161726265582,Apartment,Entire home/apt,Downtown,5,36
2146,2.0,2.0,2.0,Real Bed,249.0,95.0,12,12,0,42.35859014657661,-71.05514432489859,Apartment,Entire home/apt,Downtown,3,1125
2147,1.0,0.0,1.0,Real Bed,229.0,68.0,6,54,21,42.35591666917494,-71.05977497623061,Apartment,Entire home/apt,Downtown,4,1125
2148,1.5,1.0,1.0,Real Bed,425.0,68.0,11,71,3,42.36199306901067,-71.05052296735359,Apartment,Entire home/apt,Downtown,3,1125
2149,1.0,1.0,2.0,Real Bed,200.0,68.0,0,0,0,42.36499900409759,-71.0597040527482,Apartment,Entire home/apt,Downtown,1,1125
2150,2.5,3.0,9.0,Real Bed,350.0,250.0,4,37,40,42.35076076438733,-71.06585080123416,House,Entire home/apt,Downtown,1,1125
2151,1.0,1.0,2.0,Real Bed,299.0,68.0,11,66,5,42.35185990571018,-71.06496250691329,Apartment,Entire home/apt,Downtown,1,1125
2152,1.0,1.0,1.0,Real Bed,350.0,90.0,0,0,0,42.352533658767086,-71.05960437045894,Apartment,Entire home/apt,Downtown,1,1125
2153,1.0,1.0,1.0,Real Bed,249.0,200.0,5,65,2,42.36596731344966,-71.05953501624145,Apartment,Entire home/apt,Downtown,4,365
2154,2.0,2.0,4.0,Real Bed,375.0,130.0,10,49,9,42.35049371153128,-71.06986261163799,House,Entire home/apt,Downtown,2,1125
2155,2.0,2.0,2.0,Real Bed,329.0,200.0,0,34,1,42.36626828412615,-71.05897663005086,Apartment,Entire home/apt,Downtown,4,365
2156,2.0,2.0,2.0,Real Bed,119.0,119.0,27,87,0,42.3646675827611,-71.06108001075275,Apartment,Entire home/apt,Downtown,2,1125
2157,2.0,2.0,3.0,Real Bed,300.0,80.0,5,37,78,42.356231607646166,-71.06067248774416,Apartment,Entire home/apt,Downtown,1,30
2158,2.0,2.0,2.0,Real Bed,119.0,119.0,30,90,0,42.364252759013205,-71.05958574525586,Apartment,Entire home/apt,Downtown,2,1125
2159,1.0,0.0,1.0,Real Bed,239.0,68.0,11,59,1,42.35645417348172,-71.061030598429,Apartment,Entire home/apt,Downtown,4,1125
2160,1.0,1.0,2.0,Real Bed,219.0,68.0,6,35,17,42.36590513441662,-71.06089339441036,Apartment,Entire home/apt,Downtown,3,185
2161,1.0,2.0,2.0,Real Bed,365.0,85.0,0,0,0,42.35783327372543,-71.05506584885741,Apartment,Entire home/apt,Downtown,5,1125
2162,2.0,2.0,3.0,Real Bed,375.0,80.0,14,50,24,42.35814948938496,-71.05479106560645,Apartment,Entire home/apt,Downtown,1,1125
2163,1.0,1.0,2.0,Real Bed,218.0,68.0,7,58,1,42.35157546496612,-71.06400038700656,Apartment,Entire home/apt,Downtown,1,1125
2164,2.0,2.0,2.0,Real Bed,329.0,150.0,0,34,3,42.35119541515407,-71.06371813598751,Apartment,Entire home/apt,Downtown,4,365
2165,2.0,2.0,2.0,Real Bed,119.0,199.0,30,90,0,42.36434318493671,-71.06077179693705,Apartment,Entire home/apt,Downtown,2,1125
2166,1.0,1.0,1.0,Airbed,95.0,68.0,18,59,45,42.355518696394334,-71.0615279629672,Apartment,Shared room,Downtown,1,1125
2167,2.0,2.0,2.0,Real Bed,119.0,119.0,30,90,0,42.36471355463015,-71.06062807787244,Apartment,Entire home/apt,Downtown,2,1125
2168,1.0,1.0,1.0,Real Bed,199.0,30.0,14,66,0,42.35089947895681,-71.06552652219916,Apartment,Entire home/apt,Downtown,2,1125
2169,1.0,1.0,1.0,Real Bed,150.0,68.0,0,0,4,42.35127323394997,-71.06324249238087,Apartment,Entire home/apt,Downtown,1,13
2170,2.0,2.0,2.0,Real Bed,119.0,119.0,30,90,0,42.352070003526094,-71.06294914287153,Apartment,Entire home/apt,Downtown,2,1125
2171,1.0,1.0,1.0,Real Bed,140.0,40.0,4,44,14,42.35653307883162,-71.05577699221105,Apartment,Entire home/apt,Downtown,1,1125
2172,1.0,1.0,1.0,Real Bed,300.0,35.0,0,0,1,42.366586009144605,-71.05909170976508,Apartment,Private room,Downtown,2,30
2173,2.0,2.0,2.0,Real Bed,119.0,119.0,15,75,0,42.35229392411086,-71.06271603751182,Apartment,Entire home/apt,Downtown,2,1125
2174,2.0,2.0,2.0,Real Bed,300.0,68.0,26,86,1,42.36418849426266,-71.05878820518811,Apartment,Entire home/apt,Downtown,1,1125
2175,1.0,1.0,1.0,Real Bed,125.0,68.0,14,72,27,42.35192217360375,-71.06567999045147,Apartment,Private room,Downtown,1,1125
2176,2.0,2.0,2.0,Real Bed,119.0,119.0,30,85,0,42.3514729979244,-71.06345473871647,Apartment,Entire home/apt,Downtown,2,1125
2177,1.0,1.0,2.0,Real Bed,300.0,68.0,3,22,1,42.35788651591833,-71.05395895756246,Other,Private room,Downtown,1,7
2178,1.0,1.0,1.0,Real Bed,150.0,200.0,10,54,6,42.35776705745255,-71.06218007245228,Apartment,Entire home/apt,Downtown,14,1125
2179,1.0,1.0,1.0,Real Bed,287.0,68.0,3,3,0,42.35929959146369,-71.05443070528113,Villa,Entire home/apt,Downtown,7,7
2180,1.0,1.0,2.0,Real Bed,249.0,68.0,4,33,5,42.3627081866377,-71.06330692934293,Apartment,Entire home/apt,Downtown,3,60
2181,1.0,0.0,1.0,Real Bed,155.0,225.0,3,33,2,42.3594170554889,-71.06232329883342,Apartment,Entire home/apt,Downtown,7,1125
2182,2.0,2.0,3.0,Pull-out Sofa,250.0,100.0,0,23,7,42.35495597184988,-71.05948774493787,Apartment,Entire home/apt,Downtown,1,1125
2183,1.0,2.0,2.0,Real Bed,325.0,68.0,7,44,0,42.35520778253591,-71.06278922064558,Apartment,Entire home/apt,Downtown,3,31
2184,1.0,1.0,1.0,Real Bed,240.0,50.0,0,49,35,42.355193771746336,-71.06153295714502,Apartment,Entire home/apt,Downtown,1,1125
2185,1.0,1.0,2.0,Real Bed,240.0,25.0,0,0,2,42.35871635132407,-71.0537119640439,Villa,Entire home/apt,Downtown,1,1125
2186,2.0,2.0,3.0,Real Bed,375.0,80.0,9,34,26,42.35737600293904,-71.05350942943257,Apartment,Entire home/apt,Downtown,1,1125
2187,1.0,1.0,2.0,Real Bed,225.0,85.0,2,46,25,42.35493353629534,-71.06238746745623,Apartment,Entire home/apt,Downtown,2,1125
2188,2.0,2.0,3.0,Real Bed,389.0,100.0,15,38,23,42.350898320864495,-71.06321290006319,Apartment,Entire home/apt,Downtown,3,1125
2189,1.0,1.0,1.0,Real Bed,175.0,160.0,2,4,4,42.35883103935813,-71.06185488919928,Apartment,Entire home/apt,Downtown,2,1125
2190,1.0,2.0,3.0,Real Bed,365.0,80.0,6,43,65,42.35520170202919,-71.06056985300016,Apartment,Entire home/apt,Downtown,1,1125
2191,2.0,1.0,2.0,Real Bed,449.0,100.0,20,66,46,42.35628105475238,-71.06140929576179,Loft,Entire home/apt,Downtown,2,1125
2192,2.0,2.0,2.0,Real Bed,600.0,150.0,0,0,0,42.352815033329925,-71.06371270045743,Apartment,Entire home/apt,Downtown,2,3
2193,1.0,1.0,1.0,Real Bed,249.0,75.0,0,0,16,42.355223271972136,-71.05770431969195,Apartment,Entire home/apt,Downtown,1,5
2194,1.0,1.0,2.0,Real Bed,293.0,100.0,27,83,8,42.35130793025092,-71.06350574269595,Apartment,Entire home/apt,Downtown,3,1125
2195,1.0,1.0,1.0,Real Bed,45.0,35.0,25,25,2,42.34648892987342,-71.09214601176934,Apartment,Private room,Fenway,90,1125
2196,1.0,1.0,1.0,Real Bed,249.0,150.0,29,89,1,42.34500940952589,-71.09872441400223,Apartment,Private room,Fenway,3,730
2197,2.0,2.0,2.0,Real Bed,349.0,150.0,29,89,4,42.34392158932087,-71.09720065389364,Apartment,Entire home/apt,Fenway,4,365
2198,2.0,2.0,2.0,Real Bed,349.0,150.0,29,89,5,42.343452988176544,-71.10166759098244,Apartment,Entire home/apt,Fenway,3,730
2199,1.0,1.0,1.0,Real Bed,309.0,150.0,29,89,1,42.343471201034205,-71.10038331384595,Apartment,Entire home/apt,Fenway,3,365
2200,1.0,0.0,1.0,Real Bed,350.0,68.0,30,90,0,42.34537074680644,-71.0889434641747,Condominium,Entire home/apt,Fenway,1,1125
2201,1.0,2.0,2.0,Real Bed,349.0,150.0,29,89,9,42.3448650479359,-71.10259974303017,Apartment,Entire home/apt,Fenway,3,730
2202,1.0,1.0,1.0,Real Bed,158.0,68.0,11,65,5,42.34513001358319,-71.09074179612982,Apartment,Entire home/apt,Fenway,3,15
2203,1.0,1.0,1.0,Real Bed,80.0,68.0,0,0,0,42.34324137136411,-71.08678332976035,Apartment,Private room,Fenway,1,10
